1045,Julia Winter
1046,Jordan Fry
1047,Philip Wiegratz
1048,Blair Dunlop
1049,Annette Badland
1050,Todd Boyce
1051,Garick Hagon
1052,Geoffrey Holder
1053,Debora Weston
1054,David Morris
1055,James Oscar Lee
1056,Mark Heap
1057,Nitin Chandra Ganatra
1058,Roger Frost
1059,Francesca Hunt
1060,Tony Kirwood
1061,Eileen Essell
1062,Harry Taylor
1063,Shelley Conn
1064,Chris Cresswell
1065,Phil Philmar
1066,Nayef Rashed
1067,Menis Yousry
1068,Hubertus Geller
1069,Colette Appleby
1070,Stephen Hope-Wynne
1071,Mara Wilson
1072,Danny DeVito
1073,Rhea Perlman
1074,Embeth Davidtz
1075,Pam Ferris
1076,Paul Reubens
1077,Jean Speegle Howard
1078,Brian Levinson
1079,Jon Lovitz
1080,Fred Scialla
1081,Tracey Walter
1082,Kiami Davael
1083,Kira Spencer Hesser
1084,Emma Davidtz
1085,R.D. Robb
1086,Sara Magdalin
1087,Tracey Ullman
1088,Albert Finney
1089,Richard E. Grant
1090,Danny Elfman
1091,Enn Reitel
1092,Lisa Kay
1093,Paul Whitehouse
1094,Stephen Ballantyne
1095,Michael Gough
1096,Richard Grant
1097,Paul Watson
1098,Chris Sarandon
1099,William Hickey
1100,Glenn Shadix
1101,Dakota Fanning
1102,Teri Hatcher
1103,Jennifer Saunders
1104,Dawn French
1105,Keith David
1106,John Hodgman
1107,Robert Bailey Jr.
1108,Ian McShane
1109,Aankha Neal
1110,George Selick
1111,Hannah Kaiser
1112,Harry Selick
1113,Marina Budovsky
1114,Emerson Hatcher
1115,Jerome Ranft
1116,Christopher Murrie
1117,Jeremy Ryder
1118,Carolyn Crawford
1119,Yona Prost
1120,Hugh Jackman
1121,Kate Winslet
1122,Ian McKellen
1123,Jean Reno
1124,Andy Serkis
1125,Shane Richie
1126,Kathy Burke
1127,David Suchet
1128,Rachel Rawlinson
1129,Susan Duerden
1130,Miles Richardson
1131,John Motson
1132,Douglas Weston
1133,Roger Blake
1134,Paul Shardlow
1135,Conrad Vemon
1136,Jonathan Kydd
1137,Newell Alexander
1138,Susan Fitzer
1139,Joshua Silk
1140,Meredith Wells
1141,Ashleigh-Louis Elliot
1142,Ashleigh Ludwig
1143,Christopher Knights
1144,Emma Tate
1145,Tom McGrath
1146,Sam Fell
1147,David Bowers
1148,Geoffrey Palmer
1149,Albert Brooks
1150,Ellen DeGeneres
1151,Alexander Gould
1152,Brad Garrett
1153,Austin Pendleton
1154,Vicki Lewis
1155,Joe Ranft
1156,Geoffrey Rush
1157,Andrew Stanton
1158,Elizabeth Perkins
1159,Nicolas Bird
1160,Bob Peterson
1161,Barry Humphries
1162,Eric Bana
1163,Bruce Spence
1164,Bill Hunter
1165,LuLu Ebeling
1166,Jordy Ranft
1167,Erica Beck
1168,Erik Per Sullivan
1169,John Ratzenberger
1170,Nicholas Bird
1171,Hayden Panettiere
1172,Patrick Warburton
1173,David Ogden Stiers
1174,Glenn Close
1175,Cory Edwards
1176,Amy Poehler
1177,David Alan Grier
1178,Cheech Marin
1179,Martin Short
1180,Joan Cusack
1181,Tommy Chong
1182,Andy Dick
1183,Wayne Newton
1184,Phil LaMarr
1185,Heidi Klum
1186,Edward Asner
1187,Christopher Plummer
1188,Jordan Nagai
1189,Delroy Lindo
1190,Paul Eiding
1191,David Kaye
1192,Elie Docter
1193,Jeremy Leary
1194,Patton Oswalt
1195,Ian Holm
1196,Lou Romano
1197,Brian Dennehy
1198,Peter Sohn
1199,Peter O'Toole
1200,Janeane Garofalo
1201,Will Arnett
1202,Julius Callahan
1203,James Remar
1204,Teddy Newton
1205,Tony Fucile
1206,Jake Steinfeld
1207,Brad Bird
1208,Stephane Roux
1209,Jesse Eisenberg
1210,will.i.am
1211,Jamie Foxx
1212,George Lopez
1213,Jemaine Clement
1214,Rodrigo Santoro
1215,Jake T. Austin
1216,Jane Lynch
1217,Wanda Sykes
1218,Davi Vieira
1219,Carlos Ponce
1220,Jeff Garcia
1221,Karen Disher
1222,Jason Fricchione
1223,Sofia Scarpa Saldanha
1224,Kelly Keaton
1225,Gracinha Leporace
1226,Phil Miler
1227,Bernardo De Paula
